id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2021-14868,2021-03-23,000001,Vente,135000,6062,,RTE DU QUEYRAS,0048,05600,05065,Guillestre,05,,,05065000AH0242,,,129,48.39,,,,,,,,,1,2,Appartement,53,2,,,,,,6.653536,44.660967
2021-14869,2021-03-30,000001,Vente,108000,5273,,LES CHALPS,B023,05600,05119,Risoul,05,,,05119000AA0073,,,69,25.88,,,,,,,,,1,2,Appartement,27,2,,,,,,6.63776,44.623254
2021-14870,2021-03-30,000001,Vente,120000,5146,,SAINTE MARIE,B144,05560,05177,Vars,05,,,051770000D0050,,,,,,,,,,,,,0,1,Maison,40,1,S,sols,,,45,6.689374,44.594323
2021-14871,2021-04-07,000001,Vente,73600,5189,,DERRIERE LE SERRE,B010,05260,05149,Saint-Léger-les-Mélèzes,05,,,05149000ZD0063,,,11,36.19,,,,,,,,,1,2,Appartement,27,1,,,,,,6.199735,44.645739
2021-14872,2021-04-06,000001,Vente,399780,6073,F,RTE DE LA VISTE,0132,05600,05065,Guillestre,05,,,05065000AI0002,,,,,,,,,,,,,0,1,Maison,150,3,S,sols,,,1000,6.659861,44.661127
2021-14872,2021-04-06,000001,Vente,399780,6073,F,RTE DE LA VISTE,0132,05600,05065,Guillestre,05,,,05065000AI0002,,,,,,,,,,,,,0,1,Maison,150,3,P,prés,,,1261,6.659861,44.661127
2021-14873,2021-04-07,000001,Vente,12000,,,ALL DU SABOT DE VENUS,0139,05400,05179,Veynes,05,,,05179000AL0684,,,336,,,,,,,,,,1,3,Dépendance,,0,,,,,,5.816131,44.530776
2021-14874,2021-04-02,000001,Vente,221000,33,,RUE DES TOURTERELLES,0888,05230,05017,La Bâtie-Neuve,05,,,05017000AA0302,,,,,,,,,,,,,0,1,Maison,85,4,S,sols,,,534,6.223256,44.567173
2021-14875,2021-04-02,000001,Vente,441252,5455,,LE COMMUN,B040,05200,05098,Les Orres,05,,,050980000A2613,,,,,,,,,,,,,0,1,Maison,121,6,S,sols,,,514,6.547422,44.515467
2021-14876,2021-04-14,000001,Vente,263600,269,,RUE DE LA PETITE BARRE,0656,05230,05017,La Bâtie-Neuve,05,,,05017000AB0191,,,,,,,,,,,,,0,1,Maison,88,4,S,sols,,,737,6.19325,44.569474
2021-14877,2021-04-14,000001,Vente,52310,5395,,SUPER DEVOLUY,B230,05250,05139,Dévoluy,05,,,05139000AA0045,,,16,30.63,,,,,,,,,1,4,Local industriel. commercial ou assimilé,36,0,,,,,,5.92937,44.675805
2021-14878,2021-04-02,000001,Vente,480670,,,LE MENUISIER,B023,05110,05013,Barcillonnette,05,,,050130000C0293,,,,,,,,,,,,,0,,,,,L,landes,,,3080,5.935727,44.44316
2021-14878,2021-04-02,000001,Vente,480670,,,LE MENUISIER,B023,05110,05013,Barcillonnette,05,,,050130000C0300,,,,,,,,,,,,,0,,,,,L,landes,,,1260,5.933688,44.443191
2021-14878,2021-04-02,000001,Vente,480670,5089,,LE MENUISIER,B023,05110,05013,Barcillonnette,05,,,050130000C0692,,,,,,,,,,,,,0,1,Maison,118,3,S,sols,,,655,5.93563,44.443847
2021-14878,2021-04-02,000001,Vente,480670,,,LE MENUISIER,B023,05110,05013,Barcillonnette,05,,,050130000C0694,,,,,,,,,,,,,0,,,,,T,terres,,,240,5.935751,44.443825
2021-14878,2021-04-02,000001,Vente,480670,,,LE MENUISIER,B023,05110,05013,Barcillonnette,05,,,050130000C0809,,,,,,,,,,,,,0,,,,,S,sols,,,149,5.935317,44.443726
2021-14878,2021-04-02,000001,Vente,480670,,,LE MENUISIER,B023,05110,05013,Barcillonnette,05,,,050130000C0832,,,,,,,,,,,,,0,,,,,T,terres,,,441,5.935562,44.443707
2021-14879,2021-04-19,000001,Vente,205000,9001,,IMP PRE LAGRANGE,0127,05500,05132,Saint-Bonnet-en-Champsaur,05,,,051320000D1814,,,1,85.18,,,,,,,,,1,1,Maison,82,4,,,,,,6.080315,44.681015
2021-14880,2021-04-06,000001,Vente,225200,18,A,RUE DU FOREST D ENTRAIS,0929,05000,05061,Gap,05,,,05061000AM0234,,,105,85.88,86,,,,,,,,2,2,Appartement,86,4,,,,,,6.090421,44.568998
2021-14880,2021-04-06,000001,Vente,225200,18,A,RUE DU FOREST D ENTRAIS,0929,05000,05061,Gap,05,,,05061000AM0234,,,27,16.4,,,,,,,,,1,3,Dépendance,,0,,,,,,6.090421,44.568998
2021-14881,2021-03-25,000001,Vente,182000,,,RAMBOIS,B171,05400,05179,Veynes,05,,,05179000AP0071,,,,,,,,,,,,,0,,,,,T,terres,,,642,5.821106,44.532327
2021-14881,2021-03-25,000001,Vente,182000,19,,RUE DU DOC CARAL,0035,05400,05179,Veynes,05,,,05179000AP0072,,,,,,,,,,,,,0,1,Maison,61,3,S,sols,,,233,5.821013,44.532558
2021-14882,2021-04-15,000001,Vente,618000,9093,,LA GARDE,B299,05000,05061,Gap,05,,,05061000DX0106,,,,,,,,,,,,,0,1,Maison,220,6,S,sols,,,1566,6.039067,44.557388
2021-14882,2021-04-15,000001,Vente,618000,9093,,LA GARDE,B299,05000,05061,Gap,05,,,05061000DX0106,,,,,,,,,,,,,0,1,Maison,220,6,BT,taillis simples,,,4266,6.039067,44.557388
2021-14883,2021-03-03,000001,Vente,68000,5202,,LA JOUE DU LOUP,B322,05250,05139,Dévoluy,05,,,05139002AA0151,,,15,28.2,,,,,,,,,1,2,Appartement,27,2,,,,,,5.895608,44.688993
2021-14884,2021-04-06,000001,Vente,122500,19,,BD BELLEVUE,0155,05000,05061,Gap,05,,,05061000AO0091,,,24,,26,,,,,,,,2,2,Appartement,40,2,,,,,,6.089553,44.561133
2021-14884,2021-04-06,000001,Vente,122500,19,,BD BELLEVUE,0155,05000,05061,Gap,05,,,05061000AO0091,,,22,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.089553,44.561133
2021-14885,2021-03-23,000001,Vente,72500,,,LE MOULIN,B029,05130,05140,Saint-Étienne-le-Laus,05,,,05140000ZC0152,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,641,6.157027,44.507834
2021-14886,2021-04-19,000001,Vente,190000,5125,,LES CLOTS,B002,05130,05074,Lettret,05,,,050740000B0611,,,,,,,,,,,,,0,1,Maison,72,3,S,sols,,,742,6.068888,44.471089
2021-14887,2021-04-02,000001,Vente,85500,5466,,RES LES GENTIANES,A300,05290,05110,Puy-Saint-Vincent,05,,,051100000F2418,,,124,,83,44.3,,,,,,,2,4,Local industriel. commercial ou assimilé,44,0,,,,,,6.480147,44.817749
2021-14888,2021-04-01,000001,Vente,248400,891,,RTE DE PELVOUX,0044,05340,05101,Vallouise-Pelvoux,05,,,051010000E0544,,,14,134.75,16,,,,,,,,2,2,Appartement,82,1,,,,,,6.492697,44.85383
2021-14889,2021-04-02,000001,Vente,78500,5457,,RES LA DAME BLANCHE,A210,05290,05110,Puy-Saint-Vincent,05,,,051100000F2501,,,16,,209,,359,33.04,,,,,3,4,Local industriel. commercial ou assimilé,35,0,,,,,,6.482757,44.817268
2021-14890,2021-03-24,000001,Vente,252150,,,LE VILLAGE,B067,05150,05086,Montjay,05,,,050860000A0771,,,,,,,,,,,,,0,,,,,T,terres,,,390,5.605687,44.359407
2021-14890,2021-03-24,000001,Vente,252150,,,LE VILLAGE,B067,05150,05086,Montjay,05,,,050860000A0772,,,,,,,,,,,,,0,,,,,L,landes,,,60,5.605461,44.359433
2021-14890,2021-03-24,000001,Vente,252150,5037,,LE VILLAGE,B067,05150,05086,Montjay,05,,,050860000A1151,,,,,,,,,,,,,0,1,Maison,120,4,S,sols,,,733,5.605346,44.359667
2021-14891,2021-04-17,000001,Vente,75000,,,LE TOU,B116,05290,05110,Puy-Saint-Vincent,05,,,051100000D1378,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,486,6.502557,44.822851
2021-14892,2021-04-09,000001,Vente,70000,,,LE BOIS NOIR,B029,05600,05026,Ceillac,05,,,050260000C2970,,,,,,,,,,,,,0,,,,,S,sols,,,116,6.846723,44.660453
2021-14893,2021-04-12,000001,Vente,60440,5230,,L HOCHE,B219,05460,05001,Abriès-Ristolas,05,,,050010000D0650,,,14,27.3,4,,,,,,,,2,2,Appartement,39,2,,,,,,6.928075,44.797084
2021-14894,2021-04-15,000001,Vente,53000,5381,,LES CHALPS,B023,05600,05119,Risoul,05,,,05119000AA0046,,,138,19.94,,,,,,,,,1,2,Appartement,20,1,,,,,,6.633946,44.623881
2021-14894,2021-04-15,000001,Vente,53000,5381,,LES CHALPS,B023,05600,05119,Risoul,05,,,05119000AA0046,,,49,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.633946,44.623881
2021-14895,2021-04-02,000001,Vente,54450,5412,,SUPER DEVOLUY,B230,05250,05139,Dévoluy,05,,,05139000AA0055,,,217,,256,28.32,,,,,,,2,2,Appartement,30,2,,,,,,5.928135,44.677811
2021-14896,2021-04-08,000001,Vente,216690,5041,,LES ISNIERES,B051,05150,05129,Saint-André-de-Rosans,05,,,051290000E0606,,,,,,,,,,,,,0,1,Maison,120,3,S,sols,,,60,5.470782,44.364168
2021-14896,2021-04-08,000001,Vente,216690,,,LES ISNIERES,B051,05150,05129,Saint-André-de-Rosans,05,,,051290000E0834,,,,,,,,,,,,,0,,,,,T,terres,,,1,5.470463,44.364372
2021-14896,2021-04-08,000001,Vente,216690,,,LES ISNIERES,B051,05150,05129,Saint-André-de-Rosans,05,,,051290000E0841,,,,,,,,,,,,,0,,,,,T,terres,,,406,5.470616,44.364315
2021-14896,2021-04-08,000001,Vente,216690,,,LES ISNIERES,B051,05150,05129,Saint-André-de-Rosans,05,,,051290000E0843,,,,,,,,,,,,,0,,,,,L,landes,,,21,5.470661,44.364216
2021-14896,2021-04-08,000001,Vente,216690,,,LES ISNIERES,B051,05150,05129,Saint-André-de-Rosans,05,,,051290000E0844,,,,,,,,,,,,,0,,,,,L,landes,,,23,5.470815,44.364203
2021-14896,2021-04-08,000001,Vente,216690,,,LES ISNIERES,B051,05150,05129,Saint-André-de-Rosans,05,,,051290000E0854,,,,,,,,,,,,,0,,,,,T,terres,,,69,5.47079,44.364398
2021-14896,2021-04-08,000001,Vente,216690,,,LES ISNIERES,B051,05150,05129,Saint-André-de-Rosans,05,,,051290000E0857,,,,,,,,,,,,,0,,,,,L,landes,,,30,5.470722,44.364217
2021-14897,2021-04-14,000001,Vente,141000,1,,RUE DU VERGER,2262,05000,05061,Gap,05,,,05061000CL0262,,,115,,132,61.09,,,,,,,2,2,Appartement,57,3,,,,,,6.076865,44.554731
2021-14898,2021-04-01,000001,Vente,149000,136,,CHE DU VILLAGEON,0370,05800,05144,Saint-Jacques-en-Valgodemard,05,,,051440000A0573,,,,,,,,,,,,,0,1,Maison,90,3,S,sols,,,72,6.068078,44.782894
2021-14898,2021-04-01,000001,Vente,149000,,,HAUT SECHIER,B038,05800,05144,Saint-Jacques-en-Valgodemard,05,,,051440000A0574,,,,,,,,,,,,,0,,,,,J,jardins,,,396,6.068368,44.782858
2021-14899,2021-04-03,000001,Vente,90800,5398,,SERRE BOREL,B138,05260,05004,Ancelle,05,,,05004000AA0085,,,31,37.01,,,,,,,,,1,2,Appartement,42,2,,,,,,6.206822,44.619256
2021-14900,2021-04-24,000001,Vente,70000,5001,F,LE BRUISSET,B005,05230,05011,Avançon,05,,,050110000Z0610,,,,,,,,,,,,,0,1,Maison,96,4,S,sols,,,791,6.16777,44.520276
2021-14901,2021-04-01,000001,Vente,67680,6208,,LA CLAPIERE,B039,05200,05046,Embrun,05,,,05046000AN0662,,,204,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.479051,44.554344
2021-14901,2021-04-01,000001,Vente,67680,6209,,LA CLAPIERE,B039,05200,05046,Embrun,05,,,05046000AN0662,,,109,,175,28.71,,,,,,,2,2,Appartement,29,1,,,,,,6.479051,44.554344
2021-14902,2021-04-23,000001,Vente,134000,18,A,RUE JEAN MACE,1220,05000,05061,Gap,05,,,05061000DH0209,,,4,,46,49.93,,,,,,,2,2,Appartement,50,2,,,,,,6.070339,44.559363
2021-14902,2021-04-23,000001,Vente,134000,18,A,RUE JEAN MACE,1220,05000,05061,Gap,05,,,05061000DH0209,,,44,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.070339,44.559363
2021-14903,2021-04-16,000001,Vente,30000,,,CHAMP D ARENE,B019,05190,05022,Bréziers,05,,,050220000C1620,,,,,,,,,,,,,0,,,,,S,sols,,,120,6.210955,44.414669
2021-14904,2021-04-15,000001,Vente,170000,12,,RUE MESSIDOR,1450,05000,05061,Gap,05,,,05061000CW0233,,,5,,,,,,,,,,1,2,Appartement,38,1,,,,,,6.080577,44.570128
2021-14904,2021-04-15,000001,Vente,170000,12,,RUE MESSIDOR,1450,05000,05061,Gap,05,,,05061000CW0233,,,6,,,,,,,,,,1,2,Appartement,75,3,,,,,,6.080577,44.570128
2021-14905,2021-04-26,000001,Vente,85000,,,LES BONNARDELS,B005,05110,05071,Lardier-et-Valença,05,,,050710000D1429,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,1088,5.977017,44.429093
2021-14905,2021-04-26,000001,Vente,85000,,,LES BONNARDELS,B005,05110,05071,Lardier-et-Valença,05,,,050710000D1431,,,,,,,,,,,,,0,,,,,T,terres,,,287,5.977421,44.428911
2021-14906,2021-04-29,000001,Vente,50000,2,,PL DU PEYSSIER,0122,05500,05132,Saint-Bonnet-en-Champsaur,05,,,051320000D0618,,,3,30.44,7,,,,,,,,2,2,Appartement,30,2,,,,,,6.07413,44.683296
2021-14907,2021-04-24,000001,Vente,26500,5097,,RUE DE LA COMMANDERIE,0050,05190,05115,Remollon,05,,,051150000A0493,,,,,,,,,,,,,0,1,Maison,76,3,S,sols,,,36,6.167879,44.467768
2021-14908,2021-04-26,000001,Vente,143160,5243,,RES LES ECRINS,A020,05500,05104,Poligny,05,,,051040000B0483,,,5,82.2,,,,,,,,,1,1,Maison,76,4,S,sols,,,700,6.054198,44.690669
2021-14909,2021-04-26,000001,Vente,268000,,,CHEM DES MEANS,0160,05190,05115,Remollon,05,,,051150000B0680,,,,,,,,,,,,,0,,,,,T,terres,,,78,6.16039,44.468377
2021-14909,2021-04-26,000001,Vente,268000,9001,,CHEM DES MEANS,0160,05190,05115,Remollon,05,,,051150000B0695,,,,,,,,,,,,,0,1,Maison,105,5,S,sols,,,986,6.16041,44.46858
2021-14910,2021-04-22,000001,Vente,42500,5137,,LE CHEF LIEU,B044,05240,05161,La Salle-les-Alpes,05,,,05161000AE0122,,,,,,,,,,,,,0,1,Maison,20,0,S,sols,,,32,6.571467,44.945612
2021-14911,2021-04-30,000001,Vente,48000,5045,,TRUCHIERES,B533,05250,05139,Dévoluy,05,,,051391380G0139,,,,,,,,,,,,,0,1,Maison,61,2,S,sols,,,810,5.888993,44.725186
2021-14911,2021-04-30,000001,Vente,48000,,,TRUCHIERES,B533,05250,05139,Dévoluy,05,,,051391380G0140,,,,,,,,,,,,,0,,,,,P,prés,,,850,5.888789,44.725125
2021-14911,2021-04-30,000001,Vente,48000,,,TRUCHIERES,B533,05250,05139,Dévoluy,05,,,051391380G0546,,,,,,,,,,,,,0,,,,,P,prés,,,197,5.88901,44.724974
2021-14912,2021-04-23,000001,Vente,80000,,,CHAMP PROUET,B023,05100,05183,Villar-Saint-Pancrace,05,,,051830000A1491,,,,,,,,,,,,,0,,,,,T,terres,,,68,6.632658,44.882419
2021-14912,2021-04-23,000001,Vente,80000,,,CHAMP PROUET,B023,05100,05183,Villar-Saint-Pancrace,05,,,051830000A1493,,,,,,,,,,,,,0,,,,,T,terres,,,411,6.632796,44.882206
2021-14913,2021-04-13,000001,Vente,100000,34,,RUE DES ETAPES,0052,05130,05170,Tallard,05,,,051700000A0101,,,,,,,,,,,,,0,1,Maison,78,3,S,sols,,,26,6.056724,44.462429
2021-14914,2021-04-15,000001,Vente,173650,12,,RTE DE GRENOBLE,0420,05100,05023,Briançon,05,,,05023000AN0239,,,146,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.641003,44.902847
2021-14914,2021-04-15,000001,Vente,173650,12,,RTE DE GRENOBLE,0420,05100,05023,Briançon,05,,,05023000AN0239,,,111,,128,41.59,,,,,,,2,2,Appartement,42,2,,,,,,6.641003,44.902847
2021-14915,2021-04-22,000001,Vente,1,,,ROCHARDOU,B073,05100,05107,Puy-Saint-André,05,,,051070000A0271,,,,,,,,,,,,,0,,,,,T,terres,,,550,6.594223,44.88261
2021-14915,2021-04-22,000001,Vente,1,,,SOUS L ALPET,B085,05100,05107,Puy-Saint-André,05,,,051070000A0768,,,,,,,,,,,,,0,,,,,L,landes,,,636,6.596075,44.883976
2021-14915,2021-04-22,000001,Vente,1,,,LE VILLARET,B092,05100,05107,Puy-Saint-André,05,,,051070000A1423,,,,,,,,,,,,,0,,,,,T,terres,,,684,6.593568,44.878458
2021-14915,2021-04-22,000001,Vente,1,,,SOUS LE PUY,B086,05100,05107,Puy-Saint-André,05,,,051070000B0176,,,,,,,,,,,,,0,,,,,T,terres,,,75,6.596931,44.877974
2021-14915,2021-04-22,000001,Vente,1,,,L OURPELIERE,B059,05100,05107,Puy-Saint-André,05,,,051070000B0593,,,,,,,,,,,,,0,,,,,L,landes,,,485,6.600814,44.874355
2021-14915,2021-04-22,000001,Vente,1,,,LES AIRES,B002,05100,05107,Puy-Saint-André,05,,,051070000C0659,,,,,,,,,,,,,0,,,,,T,terres,,,835,6.588154,44.875527
2021-14915,2021-04-22,000001,Vente,1,,,LA PIREA,B067,05100,05107,Puy-Saint-André,05,,,051070000D1364,,,,,,,,,,,,,0,,,,,L,landes,,,255,6.584619,44.883089
2021-14916,2021-04-21,000001,Vente,30000,5067,,LE BOURG,B033,05470,05003,Aiguilles,05,,,05003000AB0319,,,12,,5,47.66,,,,,,,2,2,Appartement,39,2,,,,,,6.868805,44.782046
2021-14917,2021-04-15,000001,Vente,12000,5146,,PRE LONGIS,B113,05200,05098,Les Orres,05,,,05098000AA0007,,,48,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.557268,44.494899
2021-14918,2021-04-15,000001,Vente,95220,,,LA MURE EST,B052,05200,05012,Baratier,05,,,05012000ZB0130,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,411,6.488759,44.541644
2021-14919,2021-04-10,000001,Vente,52500,104,,RUE DE LA LEVEE,0138,05200,05046,Embrun,05,,,05046000AO0175,,,91,24.35,,,,,,,,,1,2,Appartement,25,1,,,,,,6.480848,44.555275
2021-14919,2021-04-10,000001,Vente,52500,104,,RUE DE LA LEVEE,0138,05200,05046,Embrun,05,,,05046000AO0175,,,66,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.480848,44.555275
2021-14920,2021-04-19,000001,Vente,8000,5496,,MERLETTE,B202,05170,05096,Orcières,05,,,05096000AD0013,,,73,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.325278,44.69652
2021-14921,2021-04-16,000001,Vente,42570,5219,,LA CASSETA,B018,05100,05085,Montgenèvre,05,,,05085000AB0887,,,98,18.71,,,,,,,,,1,2,Appartement,20,1,,,,,,6.722758,44.9327
2021-14921,2021-04-16,000001,Vente,42570,5219,,LA CASSETA,B018,05100,05085,Montgenèvre,05,,,05085000AB0887,,,24,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.722758,44.9327
2021-14922,2021-04-15,000001,Vente,3000,,,L EYMINA,B113,05120,05151,Saint-Martin-de-Queyrières,05,,,051510000A5074,,,,,,,,,,,,,0,,,,,T,terres,,,76,6.581916,44.854378
2021-14923,2021-04-16,000001,Vente,223175,5736,,SOUS LA CHIROUZE,B244,05240,05161,La Salle-les-Alpes,05,,,05161000AI0878,,,6,59.35,,,,,,,,,1,2,Appartement,60,3,,,,,,6.574634,44.940161
2021-14924,2021-04-15,000001,Vente,30000,603,,RUE DU CENTRE,0013,05330,05133,Saint-Chaffrey,05,,,05133000AB1158,,,196,,197,40,253,,,,,,3,4,Local industriel. commercial ou assimilé,67,0,,,,,,6.586309,44.933149
2021-14925,2021-03-31,000001,Vente,169000,5744,,L AUCHETTE,B218,05340,05101,Vallouise-Pelvoux,05,,,051011750B1951,,,5,50.23,,,,,,,,,1,2,Appartement,71,4,,,,,,6.481417,44.842909
2021-14926,2021-04-17,000001,Vente,229870,6019,,RTE DE ST ANDRE,0201,05200,05046,Embrun,05,,,05046000AH0023,,,58,68.58,,,,,,,,,1,2,Appartement,68,3,,,,,,6.504099,44.566592
2021-14927,2021-04-26,000001,Vente,42000,5173,,PRA PRUNIER,B144,05160,05114,Réallon,05,,,051140000G1653,,,46,25.44,,,,,,,,,1,2,Appartement,25,1,,,,,,6.362149,44.577813
2021-14928,2021-04-21,000001,Vente,126000,5,,RUE DE L ANDRONE,0010,05300,05103,Le Poët,05,,,051030000B0328,,,,,,,,,,,,,0,1,Maison,71,3,S,sols,,,95,5.89701,44.292542
2021-14929,2021-04-29,000001,Vente,171200,1,,RUE DU GRAND MORGON,1073,05000,05061,Gap,05,,,05061000BW0516,,,18,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.049194,44.543168
2021-14929,2021-04-29,000001,Vente,171200,1,,RUE DU GRAND MORGON,1073,05000,05061,Gap,05,,,05061000BW0516,,,40,63.27,,,,,,,,,1,2,Appartement,64,3,,,,,,6.049194,44.543168
2021-14930,2021-04-08,000001,Vente,255000,5555,,SERRE BOREL,B138,05260,05004,Ancelle,05,,,05004000AA0038,,,,,,,,,,,,,0,1,Maison,71,2,L,landes,,,1220,6.204901,44.6213
2021-14931,2021-04-12,000001,Vente,3000,,,LECHARENE ET GRAND CHAMP,B019,05500,05147,Saint-Julien-en-Champsaur,05,,,051470000C0364,,,,,,,,,,,,,0,,,,,L,landes,,,2256,6.131269,44.66446
2021-14931,2021-04-12,000001,Vente,3000,,,LECHARENE ET GRAND CHAMP,B019,05500,05147,Saint-Julien-en-Champsaur,05,,,051470000C0366,,,,,,,,,,,,,0,,,,,T,terres,,,5416,6.131575,44.663553
2021-14931,2021-04-12,000001,Vente,3000,,,LECHARENE ET GRAND CHAMP,B019,05500,05147,Saint-Julien-en-Champsaur,05,,,051470000C0367,,,,,,,,,,,,,0,,,,,P,prés,,,3320,6.130978,44.663458
2021-14932,2021-04-30,000001,Vente,4000,12,B,CHE DE FORTVILLE,0308,05100,05023,Briançon,05,,,05023000AD0221,,,,,,,,,,,,,0,,,,,P,prés,,,96,6.623182,44.909998
2021-14933,2021-04-30,000001,Vente,126300,5219,,LA CASSETA,B018,05100,05085,Montgenèvre,05,,,05085000AB0887,,,17,,88,30.65,,,,,,,2,2,Appartement,37,1,,,,,,6.722758,44.9327
2021-14934,2021-04-13,000001,Vente,110000,9002,,AV DU GEN BARBOT,0361,05100,05023,Briançon,05,,,05023000AM0164,,,50,45.68,69,,,,,,,,2,2,Appartement,48,3,,,,,,6.632712,44.901481
2021-14935,2021-05-05,000001,Vente,192400,76,S,RTE DES EYSSAGNIERES,0834,05000,05061,Gap,05,,,05061000BW0709,,,,,,,,,,,,,0,1,Maison,61,3,S,sols,,,199,6.050645,44.539977
2021-14936,2021-04-16,000001,Vente,188000,32,,ALL DES BERGERONNETTES,0159,05000,05061,Gap,05,,,05061000BC0263,,,16,,,,,,,,,,1,1,Maison,74,3,,,,,,6.088682,44.545972
2021-14936,2021-04-16,000001,Vente,188000,,,ALL DES BERGERONNETTES,0159,05000,05061,Gap,05,,,05061000BC0263,,,56,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.088682,44.545972
2021-14937,2021-04-16,000001,Vente,74190,5429,,LA TARTARASSE,B114,05290,05110,Puy-Saint-Vincent,05,,,051100000F2413,,,17,47.28,,,,,,,,,1,4,Local industriel. commercial ou assimilé,56,0,,,,,,6.480463,44.81866
2021-14938,2021-04-16,000001,Vente,132500,6368,,LES ALLIERES,B004,05200,05046,Embrun,05,,,05046000AC0583,,,19,,46,48.93,,,,,,,2,2,Appartement,50,4,,,,,,6.488266,44.561444
2021-14939,2021-04-22,000001,Vente,39000,,,CLAUZET,B040,05800,05142,Saint-Firmin,05,,,051420000C1580,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,1733,6.026983,44.789793
2021-14940,2021-04-30,000001,Vente,92000,2,,PL ST JAUME,0187,05300,05070,Laragne-Montéglin,05,,,05070000AA0438,,,,,,,,,,,,,0,1,Maison,66,3,S,sols,,,46,5.82216,44.313394
2021-14941,2021-05-06,000001,Vente,139340,5215,,CLOT LACHAUP,B249,05250,05139,Dévoluy,05,,,051390020B0626,,,528,54.11,,,,,,,,,1,4,Local industriel. commercial ou assimilé,60,0,,,,,,5.893046,44.692471
2021-14942,2021-05-03,000001,Vente,65000,5392,,SUPER DEVOLUY,B230,05250,05139,Dévoluy,05,,,05139000AA0040,,,23,32.73,,,,,,,,,1,4,Local industriel. commercial ou assimilé,33,0,,,,,,5.929144,44.677833
2021-14943,2021-04-28,000001,Vente,50000,687,,RUE DE L EYRETTE,0050,05330,05133,Saint-Chaffrey,05,,,05133000XA0095,,,3,13.9,66,,,,,,,,2,2,Appartement,15,1,,,,,,6.590483,44.935322
2021-14943,2021-04-28,000001,Vente,50000,687,,RUE DE L EYRETTE,0050,05330,05133,Saint-Chaffrey,05,,,05133000XA0095,,,41,13.9,,,,,,,,,1,3,Dépendance,,0,,,,,,6.590483,44.935322
2021-14943,2021-04-28,000001,Vente,50000,687,,RUE DE L EYRETTE,0050,05330,05133,Saint-Chaffrey,05,,,05133000XA0095,,,45,16.43,,,,,,,,,1,3,Dépendance,,0,,,,,,6.590483,44.935322
2021-14943,2021-04-28,000001,Vente,50000,687,,RUE DE L EYRETTE,0050,05330,05133,Saint-Chaffrey,05,,,05133000XA0095,,,101,,,,,,,,,,1,2,Appartement,15,1,,,,,,6.590483,44.935322
2021-14943,2021-04-28,000001,Vente,50000,687,,RUE DE L EYRETTE,0050,05330,05133,Saint-Chaffrey,05,,,05133000XA0095,,,150,,,,,,,,,,1,2,Appartement,18,1,,,,,,6.590483,44.935322
2021-14944,2021-04-19,000001,Vente,700000,,,LES GOURNIERS,B099,05160,05114,Réallon,05,,,051140000A0688,,,,,,,,,,,,,0,,,,,L,landes,,,51,6.332707,44.616107
2021-14944,2021-04-19,000001,Vente,700000,,,LES GOURNIERS,B099,05160,05114,Réallon,05,,,051140000A0689,,,,,,,,,,,,,0,,,,,L,landes,,,11,6.332224,44.615796
2021-14944,2021-04-19,000001,Vente,700000,5253,,LES GOURNIERS,B099,05160,05114,Réallon,05,,,051140000A0691,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,224,0,S,sols,,,1305,6.332473,44.615916
2021-14944,2021-04-19,000001,Vente,700000,5253,,LES GOURNIERS,B099,05160,05114,Réallon,05,,,051140000A0691,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,163,0,S,sols,,,1305,6.332473,44.615916
2021-14944,2021-04-19,000001,Vente,700000,5253,,LES GOURNIERS,B099,05160,05114,Réallon,05,,,051140000A0691,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,202,0,S,sols,,,1305,6.332473,44.615916
